date,url,x1,x2,label,tags,지점,평균기온..C.,최저기온..C.,최고기온..C.
2018-12-17,//image.musinsa.com/mfile_s01/_street_images/45400/280.street_img_view15b441cec5daa2.jpg?,-0.002612228,-0.020897822,4,"['스커트', '블랙', '하의', '검정색', '심플', '캐주얼']",108,1.6,-1.5,5.9
2018-12-17,//image.musinsa.com/mfile_s01/_street_images/44930/280.street_img_view25b1e3974edcfa.jpg?20180612105047,0.057357412,-0.022710893,0,"['쇼츠', '데님', '하의', '데님', '스트리트', '힙합']",108,1.6,-1.5,5.9
2018-12-18,//image.musinsa.com/mfile_s01/_street_images/42750/280.street_img_view25ab8a89a3e9e4.jpg?20180326190534,0.049331204000000003,-0.01450203,0,"['미디스커트', '하의', '데님', '스트리트', '힙합']",108,2.6,-2.8,7.4
2018-12-19,//image.musinsa.com/mfile_s01/_street_images/48424/280.street_img_view25bf3b181213b9.jpg?20181107113148,-0.00387531,-0.021293344,4,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",108,4.0,1.3,9.5
2018-12-19,//image.musinsa.com/mfile_s01/_street_images/45945/280.street_img_view15b643c44b186d.jpg?20180803011245,0.040697829,-0.0021243620000000003,0,"['오버롤', '하의', '보라색', '스트리트', '힙합']",108,4.0,1.3,9.5
2018-12-19,//image.musinsa.com/mfile_s01/_street_images/44339/280.street_img_view25b02723a048c4.jpg?,0.016543027,-0.030821922,4,"['데님스커트', '블루', '하의', '데님', '심플', '캐주얼']",108,4.0,1.3,9.5
2018-12-20,//image.musinsa.com/mfile_s01/_street_images/45908/280.street_img_view25b62c3c3825e5.jpg?20180731102856,-0.004974957,-0.019512235,4,"['와이드팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",108,3.4,-1.1,10.4
2018-12-21,//image.musinsa.com/mfile_s01/_street_images/39869/280.street_img_view25a5c8e5497926.jpg?,0.045450992999999995,-0.02398448,0,"['데님팬츠', '디스진', '하의', '데님', '섹시', '페미닌']",108,5.6,0.4,9.8
2018-12-21,//image.musinsa.com/mfile_s01/_street_images/45825/280.street_img_view15b617003b8ee2.jpg?,-0.005058585,-0.019025751,4,"['슬랙스', '트라우저', '하의', '검정색', '심플', '캐주얼']",108,5.6,0.4,9.8
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/44544/280.street_img_view15b22466f3f950.jpg?,0.041027786000000004,-0.00618323,0,"['점프슈트', '하의', '파랑색', '스트리트', '힙합']",108,-2.3,-5.9,3.1
2018-12-27,//image.musinsa.com/mfile_s01/_street_images/43091/280.street_img_view25ac5fc2f0e87f.jpg?,0.009800168,-0.024111071,4,"['팬츠', '체크', '하의', '체크', '포멀', '클래식']",108,-10.1,-12.5,-6.5
2018-12-27,//image.musinsa.com/mfile_s01/_street_images/48273/280.street_img_view25bf3b3a5c9d4d.jpg?,-0.005066843,-0.022428818,4,"['와이드팬츠', '그레이', '하의', '회색', '심플', '캐주얼']",108,-10.1,-12.5,-6.5
2018-12-27,//image.musinsa.com/mfile_s01/_street_images/40401/280.street_img_view25a681eaeccb24.jpg?,-0.01139092,-0.017638917,1,"['오버롤팬츠', '하의', '녹색', '심플', '캐주얼']",108,-10.1,-12.5,-6.5
2018-12-28,//image.musinsa.com/mfile_s01/_street_images/45189/280.street_img_view25b2a2648a3347.jpg?,-0.00387531,-0.021293344,4,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",108,-10.5,-14.4,-6.6
2018-12-28,//image.musinsa.com/mfile_s01/_street_images/44613/280.street_img_view15b223ff580b93.jpg?20180614202320,0.026304882,-0.021840531,0,"['테니스', '스커트', '하의', '회색']",108,-10.5,-14.4,-6.6
